,Unnamed: 0,Winery,Wine,Rating,Num_Reviews,Price,Country,Region,Year,Tipo,Zona,Maridaje
1165,1826,Frescobaldi,Rèmole Rosso 2023,3.8,560,7.88,Italia,Toscana,2023,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1166,1828,Tenuta La Falcona,Bianco di Custoza 2023,3.7,238,7.88,Italia,Bianco di Custoza,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
1167,1837,Malenchini,Toscana Bianco 2022,3.9,31,7.9,Italia,Toscana,2022,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1168,1839,Cantine Birgi,Vivace Bianco 2023,3.9,97,7.9,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1169,1841,Di Prima,Janub Rosso 2020,4.0,77,7.9,Italia,Terre Siciliane,2020,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1170,1842,La Guardiense,Janare Guardiolo Riserva Rosso 2014,3.7,31,7.9,Italia,Sannio,2014,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1171,1843,Cantina Sant'Andrea,Riflessi Frizzante 2023,3.7,484,7.9,Italia,Circeo,2023,espumoso,Centro (Italia),"Risotto de setas, Salsiccia (salchicha italiana)"
1172,1844,Torrevento,Maremosso Rosé Frizzante 2023,3.7,212,7.9,Italia,Puglia,2023,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
1173,1845,Ottoventi,.8 Grillo 2022,3.8,25,7.9,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1174,1849,Torre Rosazza,Pinot Grigio 2023,3.8,148,7.9,Italia,Friuli Grave,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
1175,1851,Firriato,Chiaramonte Chardonnay Sicilia 2022,3.6,36,7.9,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1176,1852,Sant'Orsola,Prosecco Millesimato Rosé 2023,3.4,208,7.9,Italia,Prosecco,2023,rosado,Norte (Italia),"Crostini con prosciutto, Risotto de setas"
1177,1854,Dievole,Le Due Arbie Rosso 2021,3.5,700,7.9,Italia,Toscana,2021,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1178,1855,Baglio Gibellina,Sogno del Sud Merlot 2023,3.4,266,7.9,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1179,1856,Baglio Gibellina,Sogno del Sud Grillo 2023,3.4,382,7.9,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1180,1857,Planeta,La Segreta Il Bianco 2023,3.8,376,7.9,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1181,1859,Umani Ronchi,Serrano Rosso Conero 2022,3.8,64,7.9,Italia,Rosso Conero,2022,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1182,1860,Tenute Orestiadi,Grillo 2022,3.5,28,7.9,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1183,1861,Federici,Piazza del Cielo Syrah 2023,3.0,50,7.9,Italia,Lazio,2023,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1184,1863,Terre di Ger,Refosco dal Peduncolo Rosso 2020,3.6,113,7.9,Italia,Friuli Grave,2020,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1185,1865,Paololeo,Passo Marchese Chardonnay Biologico 2022,3.6,48,7.9,Italia,Salento,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1186,1870,Valdo,Tenuta La Maredana Prosecco Treviso Brut N.V.,3.7,189,7.9,Italia,Prosecco di Treviso,N.V.,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1187,1873,Santa Maria La Palma,Aragosta Rosé 2023,3.6,27,7.9,Italia,Alghero,2023,rosado,Norte (Italia),"Crostini con prosciutto, Risotto de setas"
1188,1874,Umani Ronchi,Serrano Rosso Conero 2023,3.5,2663,7.9,Italia,Rosso Conero,2023,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1189,1876,Château de Callac,Graves Rouge 2011,3.6,221,4.5,Francia,Graves,2011,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1190,1877,Piscine,Rosé N.V.,4.0,14477,4.5,Francia,Sudoeste de Francia,N.V.,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1191,1879,Château Elixir de Gravaillac,Bordeaux Rouge 2015,3.2,59,4.9,Francia,Burdeos,2015,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1192,1883,Château Roquefort,Bordeaux Rouge 2008,3.7,2867,5.0,Francia,Burdeos,2008,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1193,1884,Les Vignerons des Albères,Chardonnay 2023,3.6,143,5.05,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1194,1886,Les Vignerons des Albères,Malicieuse Rosé 2023,3.6,60,5.05,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1195,1887,Les Vignerons des Albères,Malicieuse Syrah 2022,3.4,49,5.05,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1196,1889,Vignerons Catalans,4 Saisons Cabernet Rosé 2023,3.4,119,5.1,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1197,1891,Marquille,Bordeaux Rouge 2014,2.6,106,5.4,Francia,Burdeos,2014,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1198,1892,Arnaud de Villeneuve,To Bi Or Not To Bi Rosé 2023,3.3,47,5.4,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1199,1893,Arnaud de Villeneuve,To Bi or Not To Bi Merlot - Grenache 2022,3.3,80,5.4,Francia,Languedoc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1200,1897,Château Greteau Medeville,Bordeaux Blanc 2022,3.6,51,5.5,Francia,Burdeos,2022,blanco,Sur (Francia),"Mariscos, Queso Brie"
1201,1898,Pierrick Harang,Le Petit Balthazar Merlot 2021,3.0,38,5.5,Francia,Pays d'Oc,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1202,1899,Château Boisson,Bordeaux Blanc 2021,3.8,211,5.5,Francia,Burdeos,2021,blanco,Sur (Francia),"Mariscos, Queso Brie"
1203,1900,Pierrick Harang,Le Petit Balthazar Cinsault Rosé 2023,3.8,35,5.5,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1204,1902,Pierrick Harang,Le Petit Balthazar Viognier - Sauvignon Blanc 2022,3.8,59,5.5,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1205,1903,Les Jamelles,Sauvignon Blanc 2022,3.7,255,5.7,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1206,1904,Vignerons Catalans,4 Saisons Chardonnay 2022,3.7,269,5.75,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1207,1906,Château Bousquet,Graves Blanc 2016,3.4,58,5.76,Francia,Graves,2016,blanco,Sur (Francia),"Mariscos, Queso Brie"
1208,1907,Marrenon,Amountanage Blanc 2018,3.5,58,5.85,Francia,Luberon,2018,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1209,1909,Deprade Jorda,Prémices Rosé 2023,3.5,68,5.9,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1210,1911,Tarani,Gamay Rosé 2023,3.6,37,5.9,Francia,Comté Tolosan,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1211,1912,Château Haut Maurin,Bordeaux Rouge 2020,3.4,31,5.9,Francia,Burdeos,2020,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1212,1913,Château de Millet,Colombard - Ugni Blanc 2023,3.6,778,5.9,Francia,Côtes de Gascogne,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1213,1914,Château Montesquieu des Albères,Côtes du Roussillon Rouge 2023,3.6,36,5.9,Francia,Côtes du Roussillon,2023,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1214,1915,Château Coustaut la Grangeotte,Bordeaux Rouge 2020,3.6,98,5.9,Francia,Burdeos,2020,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1215,1917,Tarani,Millesimé Rouge 2023,4.0,95,5.9,Francia,Comté Tolosan,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1216,1918,Demon Noir,Rouge 2022,3.8,29,5.9,Francia,Côtes du Lot,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1217,1919,Deprade Jorda,Prémices Chardonnay 2023,3.4,41,5.9,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1218,1920,Château Greteau Medeville,Bordeaux Blanc 2023,3.6,51,5.9,Francia,Burdeos,2023,blanco,Sur (Francia),"Mariscos, Queso Brie"
1219,1922,Chateau de Sérame,Esprit de Sérame Chardonnay 2015,3.3,191,5.94,Francia,Pays d'Oc,2015,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1220,1923,Château de Callac,Graves Rouge 2014,3.7,111,5.94,Francia,Graves,2014,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1221,1925,Vignerons de Tautavel Vingrau,Le Cirque Rosé 2023,3.4,182,5.95,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1222,1926,Vignerons de Tautavel Vingrau,Le Cirque Rouge 2021,3.6,40,5.95,Francia,Côtes Catalanes,2021,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1223,1928,Marrenon,Les Grains Pinot Noir Cuvée Rare 2017,3.4,133,5.99,Francia,Méditerranée,2017,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1224,1929,Château d'Auzanet,Cuvée des Abeilles Bordeaux 2018,3.2,31,6.0,Francia,Burdeos,2018,espumoso,Sur (Francia),"Bouillabaisse, Ratatouille"
1225,1930,Marrenon,Les Grains Chardonnay 2018,3.8,73,6.0,Francia,Méditerranée,2018,blanco,Sur (Francia),"Mariscos, Queso Brie"
1226,1935,Abbe Rous,Malis Rouge 2022,3.5,141,6.05,Francia,Côtes du Roussillon,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1227,1936,Domaine Martin,Côtes du Rhône Blanc 2009,3.4,50,6.08,Francia,Côtes-du-Rhône (Colinas del Ródano),2009,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1228,1937,Uby,No. 6 Rosé 2023,3.8,1016,6.1,Francia,Côtes de Gascogne,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1229,1938,Raoul Mapoul,Rouge 2022,3.8,111,6.1,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1230,1939,Domaine de Tara,Terre d'Ocres Blanc 2010,3.8,98,6.1,Francia,Ventoux,2010,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1231,1941,Domaine Martin,Côtes du Rhône Blanc 2013,3.4,50,6.21,Francia,Côtes-du-Rhône (Colinas del Ródano),2013,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1232,1942,La Belle Angèle,Merlot 2020,3.4,848,6.25,Francia,Vin de France.,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1233,1943,La Belle Angèle,Syrah 2022,3.6,26,6.25,Francia,Vin de Pays,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1234,1944,Uby,No. 7 Tannat - Merlot 2023,3.6,1914,6.25,Francia,Côtes de Gascogne,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1235,1945,La Belle Angèle,Syrah 2023,3.3,1260,6.25,Francia,Vin de Pays,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1236,1947,Marrenon,Private Gallery Chardonnay - Viognier 2017,3.5,162,6.32,Francia,Méditerranée,2017,blanco,Sur (Francia),"Mariscos, Queso Brie"
1237,1949,Georges Vigouroux,Pigmentum Ugni Blanc - Colombard 2015,3.7,66,6.44,Francia,Sudoeste de Francia,2015,blanco,Sur (Francia),"Mariscos, Queso Brie"
1238,1950,Dourthe,Beau Mayne Sauvignon Blanc Bordeaux 2014,3.0,75,6.48,Francia,Burdeos,2014,blanco,Sur (Francia),"Mariscos, Queso Brie"
1239,1951,Foncalieu,Les Cardounettes Blanc 2018,3.3,112,6.48,Francia,Pays d'Oc,2018,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1240,1956,Moment de Plaisir,Rosé 2023,3.8,65,6.5,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1241,1963,Domaine de la Citadelle,Court Métrage Rouge 2022,3.5,235,6.5,Francia,Vaucluse,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1242,1966,Domaine de Pellehaut,Harmonie de Gascogne Rouge 2023,3.8,56,6.5,Francia,Côtes de Gascogne,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1243,1967,Domaine de Pellehaut,Harmonie De Gascogne Rosé 2023,3.9,50,6.5,Francia,Côtes de Gascogne,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1244,1968,Château Nodoz,Le Blanc Côtes de Bourg 2023,3.6,32,6.5,Francia,Côtes de Bourg,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1245,1971,Marrenon,Les Meridiennes Rouge 2020,3.1,41,6.75,Francia,Côtes-du-Rhône (Colinas del Ródano),2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1246,1972,Cellier des Chartreux,Cuvée des Chartreux Belle Emilie Rouge 2023,3.4,1086,6.88,Francia,Gard,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1247,1973,Cellier des Chartreux,Le Chant du Merle Merlot 2023,3.5,368,6.88,Francia,Gard,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1248,1975,Cellier des Chartreux,Cuvée des Chartreux Belle Emilie Blanc 2023,3.2,512,6.88,Francia,Gard,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1249,1976,Gérard Bertrand,Autrement Chardonnay 2022,3.4,70,6.9,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1250,1977,Gérard Bertrand,Autrement Merlot 2021,3.5,108,6.9,Francia,Pays d'Oc,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1251,1978,Les Notables de Maucaillou,Le B par Maucaillou Blanc 2021,3.5,510,6.9,Francia,Burdeos,2021,blanco,Sur (Francia),"Mariscos, Queso Brie"
1252,1981,La Belle Angèle,Sauvignon Blanc 2023,3.8,93,6.9,Francia,Vin de France.,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1253,1982,Domaine Tropez,Crazy Blanc 2023,3.7,481,6.9,Francia,Côtes de Provence,2023,blanco,Sur (Francia),"Mariscos, Queso Brie"
1254,1984,Domaine Les Prunelles,Grenache - Syrah Rosé 2023,3.9,96,6.9,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1255,1985,Les Vignerons du Sommiérois,Tiberius Blanc 2023,3.3,95,6.9,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1256,1987,Gérard Bertrand,Autrement Sauvignon Blanc 2022,3.3,111,6.9,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1257,1988,Château La Blancherie,Graves Blanc 2018,3.7,124,6.9,Francia,Graves,2018,blanco,Sur (Francia),"Mariscos, Queso Brie"
1258,1989,Domaine Saint Jean de la Cavalerie,Grande Reserve Merlot - Cabernet 2023,3.7,704,6.9,Francia,Languedoc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1259,1991,Gérard Bertrand,Autrement Grenache Rosé 2022,3.6,59,6.9,Francia,Pays d'Oc,2022,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1260,1992,Gérard Bertrand,Autrement Syrah Rosé 2022,3.5,114,6.9,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1261,1993,Gérard Bertrand,Naturae Syrah Rosé 2023,3.5,368,6.9,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1262,1994,Château Pouyau de Boisset,Cuvée Réserve Blaye - Côtes de Bordeaux 2018,3.6,32,6.9,Francia,Blaye - Côtes de Bordeaux,2018,espumoso,Centro (Francia),"Queso de cabra, Paté de campaña"
1263,1996,Gérard Bertrand,6ème Sens Rouge 2022,3.6,178,6.9,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1264,1999,Gérard Bertrand,Naturae Chardonnay 2023,3.5,208,6.9,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1265,2000,Domaine Les Prunelles,Merlot 2023,3.3,39,6.9,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1266,2001,Les Vignerons du Sommiérois,Tiberius Rouge 2023,3.2,174,6.9,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1267,2002,Les Notables de Maucaillou,Le B par Maucaillou Blanc 2022,3.5,510,6.9,Francia,Burdeos,2022,blanco,Sur (Francia),"Mariscos, Queso Brie"
1268,2003,Gérard Bertrand,Pays d'Oc 6ème Sens White 2022,3.7,72,6.9,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1269,2004,Cazes,Cap Au Sud Chardonnay - Vermentino 2023,3.7,48,6.9,Francia,Languedoc-Rosellón,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1270,2005,Gérard Bertrand,Naturae Syrah 2022,3.6,104,6.9,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1271,2006,Gérard Bertrand,Naturae Merlot 2022,3.6,147,6.9,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1272,2007,Les Vignerons du Sommiérois,Cuvée Tibérius Rosé 2023,3.3,43,6.9,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1273,2008,Château La Freynelle,Bordeaux Blanc (Sauvignon - Sémillon - Muscadelle) 2021,4.0,326,6.9,Francia,Burdeos,2021,blanco,Sur (Francia),"Mariscos, Queso Brie"
1274,2009,Villa des Anges,Sauvignon Blanc 2022,3.5,34,6.9,Francia,Languedoc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1275,2010,Domaine Saint Jean de la Cavalerie,Grande Reserve Chardonnay 2023,3.6,634,6.9,Francia,Languedoc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1276,2011,Domaine Preignes le Vieux - Maison Robert Vic,Le Petit Pont Réserve Blanc 2023,3.4,317,6.9,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1277,2012,L'Ostal Cazes,Rosé 2023,3.7,98,6.9,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1278,2013,Innowine,Cépage Libre Rouge 2022,3.5,393,6.94,Francia,Méditerranée,2022,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1279,2014,Château du Donjon,Le P'tit Coup Blanc 2023,3.4,377,6.95,Francia,Coteaux de Peyriac,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1280,2015,Orélie,Blanc 2022,3.7,33,6.95,Francia,Ardèche,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1281,2017,Domaine la Provenquière,Péché Coquin Rosé 2023,3.8,212,6.95,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1282,2018,Château du Donjon,Le P'tit Coup Rouge 2022,3.5,235,6.95,Francia,Coteaux de Peyriac,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1283,2021,Domaine de La Bastide - Vincent & Stéphanie Boyer,Côtes-du-Rhône Rouge 2023,3.7,1200,6.99,Francia,Côtes-du-Rhône (Colinas del Ródano),2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1284,2024,Château Bellevue La Forêt,Fronton Rosé 2022,3.5,271,7.0,Francia,Fronton,2022,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1285,2029,Uby,No. 7 Tannat - Merlot 2021,3.6,155,7.0,Francia,Côtes de Gascogne,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1286,2033,Domaine de Tara,Terre d'Ocres Rouge 2010,3.5,44,7.02,Francia,Ventoux,2010,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1287,2034,Domaine Les Prunelles,Chardonnay 2023,4.2,91,7.1,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1288,2035,Domaine Martin,Côtes du Rhône Blanc 2017,3.4,50,7.11,Francia,Côtes-du-Rhône (Colinas del Ródano),2017,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1289,2036,Dom Brial,Les Camines Blanc 2023,3.8,164,7.15,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1290,2037,Gayda,Flying Solo Grenache - Syrah 2023,3.4,3367,7.15,Francia,Languedoc-Rosellón,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1291,2038,Dom Brial,Les Camines Rosé 2023,3.7,71,7.15,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1292,2039,Dom Brial,Les Camines Rouge 2022,3.9,35,7.15,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1293,2040,Bruno Andreu,Aromatic Sauvignon Blanc 2023,3.7,163,7.2,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1294,2041,Blason Timberlay,Bordeaux Merlot - Cabernet Sauvignon 2020,3.3,38,7.2,Francia,Burdeos,2020,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1295,2042,Georges Vigouroux,Pigmentum Sauvignon Blanc 2021,3.4,74,7.2,Francia,Buzet,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1296,2043,Bruno Andreu,Aromatic Merlot 2023,3.5,99,7.2,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1297,2044,Gayda,Flying Solo Grenache Blanc - Viognier 2023,3.6,51,7.2,Francia,Languedoc-Rosellón,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1298,2045,Château Morillon,Bordeaux Rouge 2019,3.4,57,7.2,Francia,Burdeos,2019,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1299,2046,Gayda,Flying Solo Grenache - Syrah 2022,3.6,79,7.2,Francia,Languedoc-Rosellón,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1300,2047,Bruno Andreu,Aromatic Grenache Rosé 2023,3.7,63,7.2,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1301,2048,Domaine du Tariquet,Côtes De Gascogne Rosé De Pressée 2023,3.5,1827,7.2,Francia,Côtes de Gascogne,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1302,2049,Domaine Deshenrys,Sauvignon - Chardonnay 2022,3.4,119,7.25,Francia,Côtes de Thongue,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1303,2050,Domaine Deshenrys,Syrah - Merlot 2023,3.3,302,7.25,Francia,Languedoc-Rosellón,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1304,2052,Marrenon,Roséfine 2023,3.6,578,7.25,Francia,Méditerranée,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1305,2054,M. Chapoutier,Marius Rosé d'Oc 2021,3.6,206,7.3,Francia,Pays d'Oc,2021,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1306,2055,Les Vignerons du Sommiérois,Rouge Tauride 2023,3.6,26,7.3,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1307,2056,Les Jamelles,Merlot 2023,3.6,4980,7.3,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1308,2057,Chateau des Hospices,Nova Ona Rosé 2023,3.9,60,7.3,Francia,Languedoc-Rosellón,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1309,2058,Chateau des Hospices,Nova Ona Rouge 2022,3.7,114,7.3,Francia,Languedoc-Rosellón,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1310,2059,Chateau des Hospices,Nova Ona Blanc 2023,3.8,43,7.3,Francia,Languedoc-Rosellón,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1311,2060,La Belle Angèle,Pinot Noir 2023,3.5,2015,7.3,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1312,2062,Château de Péna,Ninet de Péna Rouge 2023,3.5,213,7.3,Francia,Côtes Catalanes,2023,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1313,2063,Chateau des Hospices,Nova Ona Rouge 2023,3.7,114,7.3,Francia,Languedoc-Rosellón,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1314,2064,Les Jamelles,Grenache Rouge 2023,3.8,1145,7.3,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1315,2065,Vignobles Jonqueres d'Oriola,Villa d'Oriola Les Terrasses Rouge 2022,3.7,31,7.3,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1316,2066,Château de Péna,Ninet de Péna Blanc 2023,3.6,60,7.3,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1317,2067,Uby,BYO No. 21 Organic Blanc Sec 2022,3.9,744,7.3,Francia,Côtes de Gascogne,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1318,2068,Domaine d'Aubaret,Merlot 2019,3.4,46,7.34,Francia,Pays d'Oc,2019,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1319,2075,EnvyFol,Merlot 2022,3.7,256,7.4,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1320,2076,EnvyFol,Chardonnay 2023,3.6,365,7.4,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1321,2078,Les Jamelles,Syrah 2022,3.7,78,7.4,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1322,2079,EnvyFol,Syrah 2023,3.7,333,7.4,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1323,2083,Colette & Léon,Beaujolais Villages Rouge 2016,3.6,32,7.43,Francia,Beaujolais-Villages,2016,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
